國立臺灣大學醫學院附設醫院兒童醫院,https://maps.app.goo.gl/drZmgAPDj5WtLjge7
新竹市立馬偕兒童醫院,https://maps.app.goo.gl/5pz9yKZR1KYpVzqb9
林口長庚紀念醫院兒童大樓,https://maps.app.goo.gl/beqbae9fspHtXnGx5
彰化基督教醫療財團法人彰化基督教兒童醫院,https://maps.app.goo.gl/p5HgtrfZ88JN9STR7
中國醫藥大學兒童醫院,https://maps.app.goo.gl/CjWqVCCQypNej9M5A
